"job_id","job_title","location","salary_currency","salary_min","salary_max","website","highest_ed","years_exp","continent","country","skills"
"40963","senior machine learning engineer","India","USD",131000,201000,"ai-jobs.net",NA,6,"Asia","India","Airflow, APIs, CI/CD, Data pipelines, Deep Learning, DevOps, Engineering, Keras, Kubeflow, Kubernetes, Linux, Machine Learning, ML models, MLOps, Open Source, Pipelines, Privacy, Python, PyTorch, Security, TensorFlow, Machine learning algorithms, Data science, Data visualization, Data engineering, Automation, Data security, Communication, Cloud computing, Testing"
"40927","senior data engineer with databricks empower remoteus based","United States","USD",115000,180000,"ai-jobs.net",NA,5,"Americas","United States","Airflow, Architecture, AWS, Azure, Big Data, Databricks, Data pipelines, Data quality, Engineering, GCP, Git, Kafka, Pipelines, PySpark, Python, Scala, Spark, SQL, Streaming, Cloud computing, Data engineering, Leadership, Data science, Command line, Data modeling, Testing"
"40934","manager data science","South Africa","USD",30000,57000,"ai-jobs.net",NA,7,"Africa","South Africa","AWS, Azure, Credit risk, Data analysis, Data Analytics, Data Mining, Docker, Econometrics, Engineering, Kubernetes, Machine Learning, Mathematics, MLOps, Python, R, SAS, SQL, .NET, Leadership, Statistics, Communication, Problem solving"
"40922","business intelligence engineer","Latvia","USD",56000,105000,"ai-jobs.net",NA,NA,"Europe","Latvia","Agile, APIs, Architecture, Banking, Big Data, BigQuery, Business Intelligence, Data warehouse, Engineering, ETL, FinTech, GCP, Google Cloud, Looker, Pipelines, Python, Snowflake, SQL, Collaboration, Scripting, Tableau"
"40938","sr data analyst","Costa Rica","USD",92000,130000,"ai-jobs.net",NA,NA,"Americas","Costa Rica","Data analysis, Curiosity, Excel"
"40920","business intelligence engineer remote","India","USD",49000,92000,"ai-jobs.net","bachelor",8,"Asia","India","Business Analytics, Business Intelligence, Data visualization, E-commerce, Engineering, Excel, Looker, Power BI, Python, R, SQL, Tableau, Data engineering, Communication, Scripting, Optimization"
"40921","senior business intelligence engineer","Croatia","USD",62000,115000,"ai-jobs.net",NA,3,"Europe","Croatia","Agile, Business Intelligence, Computer Science, Data analysis, Data Analytics, Data governance, Data quality, Data Warehousing, Economics, Engineering, ETL, Machine Learning, Mathematics, Data engineering, Pipelines, Collaboration, Critical thinking, Communication"
"40913","master data manager hf","France","USD",77000,134000,"ai-jobs.net","master",NA,"Europe","France","APIs, Finance, Power BI, API, R, Leadership"
"40924","business intelligence engineer otr geospatial last mile execution analytics lmea","Japan","USD",55000,102000,"ai-jobs.net","bachelor",3,"Asia","Japan","Business Analytics, Business Intelligence, Computer Science, Data quality, Data Warehousing, Engineering, ETL, MySQL, Python, QlikView, Redshift, Research, SQL, Statistics, Data visualization, Business acumen, Data engineering, Tableau, Data modeling, Project management, Programming"
"40919","sr staff machine learning engineer atg","United States","USD",184000,323000,"ai-jobs.net","phd",12,"Americas","United States","Machine Learning, OOP, PhD, Python, Research, Curiosity, Collaboration, Testing"
"40937","senior manager data analytics internal audit","United States","USD",44000,81000,"ai-jobs.net","master",8,"Americas","United States","Computer Science, Data analysis, Data Analytics, Data warehouse, Engineering, Mathematics, Oracle, Power BI, Robotics, RPA, SQL, SSIS, STEM, Tableau, Travel, Microsoft SQL Server, Automation, Project management, Leadership, T-SQL, Data visualization, Oracle Database, Communication"
"40929","working student in data science ai data engineering engineering center cluj","Romania","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","Romania","Azure, Bitbucket, Data Mining, Data visualization, Docker, Engineering, Git, Hadoop, Machine Learning, NumPy, Pandas, Python, Seaborn, Spark, SQL, Statistical analysis, Data preprocessing"
"40923","business intelligence engineer ii","India","USD",55000,102000,"ai-jobs.net","bachelor",5,"Asia","India","Agile, APIs, Architecture, Business Intelligence, Computer Science, Consulting, Data management, Data warehouse, Data Warehousing, ELT, ETL, Looker, Python, QuickSight, REST API, SQL, Tableau, Testing, Scripting, Programming, Communication, Leadership"
"40918","business intelligence developer","United Kingdom","USD",56000,105000,"ai-jobs.net",NA,NA,"Europe","United Kingdom","Business Intelligence, Data warehouse, Excel, Git, Jira, Power BI, Python, SQL, Collaboration, Data visualization, SSIS, Problem solving, Communication"
"40933","data scientist","South Africa","USD",129000,185000,"ai-jobs.net",NA,4,"Africa","South Africa","Credit risk, Data analysis, Data Analytics, Data Mining, Econometrics, Engineering, Machine Learning, Mathematics, Python, R, SAS, SQL, .NET, Statistics, Communication, Problem solving"
"40902","operations data analyst","United States","USD",69000,128000,"ai-jobs.net",NA,NA,"Americas","United States","Business Intelligence, DataOps, Data visualization, Excel, KPIs, Power BI, Collaboration, Google Sheets, Optimization, Tableau, Data collection, Communication, Automation"
"40914","data management og governance konsulenter","Denmark","USD",39000,73000,"ai-jobs.net","master",NA,"Europe","Denmark","Agile, Consulting, Data governance, Data management, R, Data science, DevOps"
"40903","data analyst","Spain","USD",92000,130000,"ai-jobs.net","master",5,"Europe","Spain","A/B testing, Angular, APIs, Architecture, Big Data, BigQuery, Data management, Data Studio, GCP, Google Cloud, Looker, Node.js, Qlik, React, SQL, Collaboration, Optimization, Google Analytics, Travel"
"40901","data analyst gbs cbe specialist","Philippines","USD",42000,60000,"ai-jobs.net","bachelor",2,"Asia","Philippines","Testing, Communication"
"40944","data engineer stage de fin detudes paris e","France",NA,NA,NA,"ai-jobs.net",NA,NA,"Europe","France","Agile, Architecture, AWS, BigQuery, Dataflow, Data visualization, DevOps, Docker, Elasticsearch, ELT, ETL, GCP, Kafka, Kibana, Microservices, MySQL, NoSQL, Power BI, Python, Spark, SQL, Streaming, Tableau, Terraform"
"40885","consultant confirme data scientist data analyst hf","France","USD",92000,130000,"ai-jobs.net",NA,NA,"Europe","France","Azure, Data management, GCP, Machine Learning, Python, R, SAS, Data science, Spark, Collaboration"
"40900","vendor master data analyst","Romania","USD",75000,130000,"ai-jobs.net","master",2,"Europe","Romania","Consulting, Data quality, Finance, Spark, Communication, Collaboration, Curiosity, Project management"
"40904","it product manager master data management","Poland","USD",62000,115000,"ai-jobs.net","master",3,"Europe","Poland","APIs, Computer Science, Data management, Engineering, ITIL, Spark, Collaboration"
"40884","consultant senior data science hf","France","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","France","Azure, Big Data, GCP, Machine Learning, PySpark, Python, R, SAS, Data science, Spark"
"40928","lead data engineer remote","United States","USD",81000,137000,"ai-jobs.net","bachelor",4,"Americas","United States","Agile, APIs, AWS, Azure, Engineering, GCP, Google Cloud, Lambda, Pipelines, Python, Redshift, Collaboration, Data engineering, API, SQL"
"40941","project manager ainlp paris e","France","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","France","Machine Learning, NLP, Collaboration"
"40912","moa data management hf","France","USD",62000,115000,"ai-jobs.net","master",NA,"Europe","France","Architecture, Big Data, Blockchain, Business Intelligence, Data management, Excel, Finance, Robotics, RPA, Collaboration, Automation, SQL"
"40926","data engineering manager remote usa only","United States","USD",115000,180000,"ai-jobs.net",NA,10,"Americas","United States","AWS, Computer Science, Consulting, Economics, Engineering, Excel, Feature engineering, PySpark, Python, R, RDBMS, SAS, SQL, Data engineering, Communication, Data science, Aggregation, Leadership, Statistical analysis, Risk modeling, Statistics, C, C++"
"40887","junior data scientist data ai","Poland","USD",39000,1e+05,"ai-jobs.net",NA,NA,"Europe","Poland","BigQuery, Dataflow, Deep Learning, E-commerce, GCP, Hadoop, Machine Learning, MLFlow, Pandas, PySpark, Python, PyTorch, Scikit-learn, SQL, TensorFlow, Data science, XGBoost"
"40945","data engineer data warehousing sqlpython refz","Hungary","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","Hungary","Data Warehousing, GitLab, Python, SQL"
"40880","data scientist to retail space planning analytics cxs","Sweden","USD",129000,185000,"ai-jobs.net",NA,3,"Europe","Sweden","CX, Data analysis, Engineering, Machine Learning, Mathematics, Python, R, Research, SQL, Creativity, .NET, Data science, Statistics"
"40935","sr manager customer data science","United States","USD",176000,228000,"ai-jobs.net","master",4,"Americas","United States","Airflow, APIs, Data Analytics, Data visualization, Looker, Predictive modeling, Python, R, SAS, SQL, Statistics, Data science, Automation, Scripting, Programming, Tableau"
"40939","marketing technology data analyst","United States","USD",85000,95000,"ai-jobs.net",NA,4,"Americas","United States","Architecture, Data analysis, Data governance, Data visualization, ETL, Excel, KPIs, Power BI, Python, RDBMS, SQL, Streaming, Data validation, Collaboration, Tableau, Automation, Data modeling, Storytelling"
"40930","finance data engineer","Switzerland","USD",61000,135000,"ai-jobs.net",NA,NA,"Europe","Switzerland","Big Data, Computer Science, Engineering, ETL, Excel, Finance, Linux, Mathematics, Python, Spotfire, SQL, Travel, KPIs, Programming, Talend, HTML, Curiosity, Communication"
"40916","ai engineerspecialist","United Kingdom","USD",39000,73000,"ai-jobs.net","phd",NA,"Europe","United Kingdom","Agile, AWS, BERT, Big Data, Business Intelligence, Elasticsearch, ELT, Engineering, ETL, GitHub, GPT, GPT-3, Hadoop, Jira, Lambda, LLMs, Machine Learning, MLOps, MVPs, Neo4j, NLP, NLTK, NumPy, Pandas, PostgreSQL, Prototyping, Python, PyTorch, R, R&D, SageMaker, Scikit-learn, Scrum, Spark, Data science, Natural Language Processing, Collaboration, TensorFlow, Teamwork, Problem solving, Data engineering, Travel"
"40891","data engineer","India","USD",115000,180000,"ai-jobs.net","bachelor",2,"Asia","India","Agile, Airflow, Architecture, AWS, Azure, Big Data, CI/CD, Data management, Data warehouse, Docker, EC2, Engineering, ETL, Hadoop, Lambda, Linux, Machine Learning, MLFlow, ML models, MLOps, Node.js, NoSQL, Pipelines, Privacy, PySpark, Python, RDBMS, Redshift, Scrum, Spark, SQL, Communication, Data science, Collaboration, Unstructured data, Data modeling, Programming, Unix, Machine learning algorithms, Business acumen"
"40917","senior business intelligence developer",NA,"USD",62000,115000,"ai-jobs.net","bachelor",5,NA,NA,"Business Intelligence, Computer Science, Data analysis, Data Analytics, Data visualization, Economics, Engineering, ETL, JavaScript, Looker, Mathematics, PHP, Power BI, Python, R, SQL, Statistics, Curiosity, Programming, Collaboration, Data engineering, Tableau, C++, Communication"
"40889","manager data engineering hf","France","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","France","Agile, Architecture, Azure, Big Data, DevOps, Docker, Engineering, GCP, GitLab, Google Cloud, Hadoop, Kafka, Kubernetes, MongoDB, Python, Scrum, Spark, Data engineering, Vue, Leadership, Communication, Collaboration"
"40870","senior data analyst digital marketing","United States","USD",42000,60000,"ai-jobs.net","master",7,"Americas","United States","BigQuery, Business Analytics, Computer Science, Data Analytics, Data Studio, Data visualization, Data warehouse, Engineering, KPIs, Research, Security, Snowflake, SQL, Automation, Business acumen, Communication, Collaboration, Tableau"
"40890","senior data engineer","Poland","USD",115000,180000,"ai-jobs.net",NA,3,"Europe","Poland","Agile, Architecture, Data Analytics, Data warehouse, DevOps, ELT, Engineering, ETL, Git, MySQL, OLAP, Oracle, PostgreSQL, Power BI, Python, R, Scala, Spark, SQL, SSIS, Automation, Collaboration, Data engineering, Microsoft SQL Server, T-SQL, Optimization"
"40878","responsable de projet ia nlp paris","France","USD",39000,73000,"ai-jobs.net",NA,NA,"Europe","France","Machine Learning, Collaboration"
"40873","lead applied data science","India","USD",55000,102000,"ai-jobs.net",NA,7,"Asia","India","Engineering, Excel, Finance, GitHub, R, SQL, Statistics, Tableau, Collaboration, Problem solving, Decision trees, XGBoost"
"40897","senior machine learning inference engineer","Germany","USD",62000,115000,"ai-jobs.net",NA,NA,"Europe","Germany","Big Data, Computer Science, Data analysis, Data Analytics, Engineering, Machine Learning, Mathematics, Physics, Optimization, Deep Learning, C++, Python"
"40856","etl developer","Luxembourg","USD",63000,250000,"ai-jobs.net",NA,NA,"Europe","Luxembourg","Agile, Banking, Business Intelligence, Data warehouse, ETL, Scrum, SQL, Testing, Leadership, Communication, Collaboration, Creativity"
"40802","senior data scientist creator success","United States","USD",129000,185000,"ai-jobs.net",NA,8,"Americas","United States","A/B testing, Airflow, Big Data, Causal inference, Computer Science, Data analysis, Data Mining, Data visualization, Economics, EDA, Engineering, Flink, Genetics, Hadoop, Machine Learning, Mathematics, ML models, Physics, Python, R, Spark, SQL, Statistical modeling, Statistics, Data science, Data engineering, Scripting, Statistical analysis, Testing, Communication, Curiosity"
"40843","data engineer","Romania","USD",115000,180000,"ai-jobs.net",NA,NA,"Europe","Romania","Architecture, Business Intelligence, Computer Science, Data Analytics, Data Mining, Data warehouse, E-commerce, Engineering, Excel, Finance, Machine Learning, Mathematics, Oracle, Privacy, Python, QuickSight, R, Ruby, SAS, Security, SQL, Statistics, Tableau, Data visualization, Data engineering, Data science, Programming, Automation"
